name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards
Nathan Collins,DEF,Brentford,0.5,0,0,0,0,0.0,88,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,323610,0,,,0.0,0,-21600,7859,29459,45,False,0
Nathan Fraser,FWD,Wolves,0.0,0,0,0,0,0.0,546,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,118499,0,0,1,0.0,0,-1306,0,1306,45,True,0
Nathan Patterson,DEF,Everton,-1.0,0,0,0,0,0.0,234,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,2295,0,,,0.0,0,-23,23,46,44,False,0
Nathan Wood-Gordon,DEF,Southampton,-0.5,0,0,0,0,0.0,477,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,128234,0,,,0.0,0,-2274,160,2434,40,True,0
Nayef Aguerd,DEF,West Ham,0.0,0,0,0,0,0.0,529,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,4471,0,0,1,0.0,0,-12,0,12,44,False,0
Neal Maupay,FWD,Everton,0.0,0,0,0,0,0.0,229,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,27128,0,,,0.0,0,-94,0,94,49,False,0
Neco Williams,DEF,Nott'm Forest,4.5,0,0,19,1,25.8,437,0.10,0.16,0.06,1.66,294,0,0,6.6,36.2,2025-04-01T19:00:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,342985,1,0,1,4.0,5,-5903,56573,62476,44,True,1
Nick Pope,GK,Newcastle,3.5,0,0,0,0,0.0,413,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,475278,0,,,0.0,0,109511,141284,31773,49,True,0
Niclas Füllkrug,FWD,West Ham,0.0,0,0,0,0,12.8,589,0.01,0.15,0.14,0.53,295,0,0,1.9,0.0,2025-04-01T18:45:00Z,45,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,86604,0,0,1,10.0,0,-162,83,245,67,False,1
Nicolas Jackson,FWD,Chelsea,0.2,0,0,0,0,0.0,180,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,708066,0,,,0.0,0,-10312,3494,13806,77,True,0
Nicolás Domínguez,MID,Nott'm Forest,2.5,0,0,9,0,14.1,431,0.26,0.26,0.00,0.95,294,0,0,3.3,17.0,2025-04-01T19:00:00Z,23,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,4450,0,0,1,2.0,1,13,185,172,48,True,0
Nico González,MID,Man City,1.8,0,0,0,0,0.0,765,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,5055,0,,,0.0,0,-147,708,855,60,True,0
Nico O'Reilly,MID,Man City,0.5,0,0,0,0,0.0,607,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,3348,0,,,0.0,0,1251,1499,248,49,True,0
Nikola Milenković,DEF,Nott'm Forest,8.2,0,0,21,1,11.0,573,0.06,0.09,0.03,1.66,294,0,0,3.2,12.8,2025-04-01T19:00:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,1222709,1,0,1,8.0,6,159396,236404,77008,49,True,0
Noni Madueke,MID,Chelsea,0.2,0,0,0,0,0.0,177,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,355256,0,,,0.0,0,-5917,255,6172,60,True,0
Norberto Bercique Gomes Betuncal,FWD,Everton,0.3,0,0,0,0,0.0,218,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,631236,0,,,0.0,0,-307999,12149,320148,51,False,0
Norberto Murara Neto,GK,Arsenal,0.5,0,0,0,0,0.0,73,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,83176,0,1,2,0.0,0,-631,759,1390,41,True,0
Noussair Mazraoui,DEF,Man Utd,2.8,0,0,17,0,19.8,594,0.06,0.06,0.00,0.54,294,1,0,5.2,29.8,2025-04-01T19:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,932065,1,0,1,2.0,2,-41612,15592,57204,43,False,0
Nuno Herlander Simões Espírito Santo,AM,Nott'm Forest,9.8,0,0,0,0,0.0,747,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,1,0,1,0,0,0,1,False,14,0,0,0,0,30,0,31241,0,0,1,0.0,9,-8622,1049,9671,11,True,0
Nélson Cabral Semedo,DEF,Wolves,3.3,0,0,19,1,5.1,559,0.04,0.04,0.00,1.02,295,0,0,0.7,1.8,2025-04-01T18:45:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,70976,1,0,1,0.0,6,-10366,3047,13413,45,True,0
Odeluga Offiah,DEF,Brighton,0.0,0,0,0,0,0.0,139,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,5998,0,,,0.0,0,-40,0,40,40,True,0
Odsonne Edouard,FWD,Leicester,-0.5,0,0,0,0,0.0,198,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,23181,0,,,0.0,0,-99,255,354,51,False,0
Odysseas Vlachodimos,GK,Newcastle,0.5,0,0,0,0,0.0,412,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,4,0,0,0,0,30,0,10748,0,,,0.0,0,-21,46,67,42,True,0
Ola Aina,DEF,Nott'm Forest,3.2,0,0,4,0,0.9,422,0.02,0.02,0.00,0.54,294,0,0,0.6,4.6,2025-04-01T19:00:00Z,38,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,3260730,1,0,1,0.0,1,-126480,77086,203566,54,True,0
Oleksandr Zinchenko,DEF,Arsenal,0.5,0,0,0,0,0.0,25,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,99165,0,1,2,0.0,0,-103,428,531,48,True,0
Oliver Glasner,AM,Crystal Palace,5.0,0,0,0,0,0.0,741,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,108543,0,,,0.0,0,11769,13316,1547,8,False,0
Oliver Skipp,MID,Leicester,-0.5,0,0,0,0,0.0,501,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,4258,0,,,0.0,0,-11,46,57,47,False,0
Oliwier Zych,GK,Aston Villa,0.0,0,0,0,0,0.0,641,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,59026,0,,,0.0,0,-962,254,1216,40,False,0
Ollie Scarles,DEF,West Ham,1.3,0,0,3,0,3.0,677,0.02,0.02,0.00,0.52,295,1,0,1.0,4.6,2025-04-01T18:45:00Z,76,0,0,0,0,0,0,0,False,20,0,0,0,0,30,0,20093,1,0,1,2.0,2,-1212,1542,2754,40,False,0
Ollie Watkins,FWD,Aston Villa,4.5,0,0,0,0,0.0,58,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,2080655,0,,,0.0,0,24369,164329,139960,89,False,0
Omari Giraud-Hutchinson,MID,Ipswich,0.5,0,0,0,0,0.0,274,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,3,0,0,0,0,30,0,33742,0,,,0.0,0,-240,1894,2134,52,False,0
Omari Kellyman,MID,Chelsea,0.0,0,0,0,0,0.0,173,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,8679,0,,,0.0,0,188,1304,1116,43,True,0
Omar Marmoush,FWD,Man City,4.8,0,0,0,0,0.0,755,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,2653774,0,,,0.0,0,1298587,1340772,42185,74,True,0
Omar Richards,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,438,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,1849,0,0,1,0.0,0,-5,0,5,45,True,0
Orel Mangala,MID,Everton,0.0,0,0,0,0,0.0,651,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,1647,0,,,0.0,0,-18,24,42,50,False,0
Oscar Bobb,MID,Man City,0.2,0,0,0,0,0.0,343,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,5739,0,,,0.0,0,-26,81,107,47,True,0
Pablo Sarabia,MID,Wolves,1.0,0,0,3,0,4.3,565,0.00,0.00,0.00,0.39,295,0,0,0.8,1.4,2025-04-01T18:45:00Z,19,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,8776,0,0,1,2.0,1,-622,130,752,50,True,0
Pape Matar Sarr,MID,Spurs,2.8,0,0,0,0,0.0,499,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,24215,0,,,0.0,0,-587,1149,1736,47,False,0
Paris Maghoma,MID,Brentford,-0.5,0,0,0,0,0.0,674,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,1143,0,,,0.0,0,-6,37,43,45,False,0
Pascal Groß,MID,Brighton,0.0,0,0,0,0,0.0,125,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,2533,0,,,0.0,0,-2,0,2,65,True,0
Patrick Dorgu,DEF,Man Utd,0.2,0,0,15,0,16.4,766,0.64,0.88,0.24,0.54,294,1,0,6.7,13.2,2025-04-01T19:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,21154,1,0,1,37.0,2,3859,6063,2204,45,False,0
Patson Daka,FWD,Leicester,0.8,0,0,0,0,0.0,289,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,69909,0,,,0.0,0,-2378,3411,5789,48,False,0
Paul Onuachu,FWD,Southampton,1.8,0,0,0,0,0.0,470,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,38973,0,,,0.0,0,408,3835,3427,49,True,0
Pau Torres,DEF,Aston Villa,0.0,0,0,0,0,0.0,52,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,75992,0,,,0.0,0,15,1052,1037,42,False,0
Pedro Cardoso de Lima,DEF,Wolves,0.0,0,0,0,0,0.0,561,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,149549,0,0,1,0.0,0,-2308,688,2996,39,True,0
Pedro Lomba Neto,MID,Chelsea,1.8,0,0,0,0,0.0,560,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,216418,0,,,0.0,0,-44696,8591,53287,63,True,0
Pedro Porro,DEF,Spurs,-0.2,0,0,0,0,0.0,495,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,2159542,0,,,0.0,0,-77462,13647,91109,53,False,0
Pep Guardiola,AM,Man City,2.2,0,0,0,0,0.0,736,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,57345,0,,,0.0,0,6622,8402,1780,15,True,0
Pervis Estupiñán,DEF,Brighton,3.0,0,0,0,0,0.0,122,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,109475,0,,,0.0,0,14385,20640,6255,49,True,0
Philip Billing,MID,Bournemouth,0.0,0,0,0,0,0.0,76,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,4115,0,,,0.0,0,-42,0,42,48,True,0
Phil Foden,MID,Man City,1.8,0,0,0,0,0.0,348,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,789931,0,,,0.0,0,62632,145520,82888,92,True,0
Pierre-Emile Højbjerg,MID,Spurs,0.0,0,0,0,0,0.0,490,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,294,0,,,0.0,0,0,0,0,50,False,0
Radu Drăgușin,DEF,Spurs,0.0,0,0,0,0,0.0,486,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,18343,0,,,0.0,0,-576,25,601,43,False,0
Raheem Sterling,MID,Arsenal,0.5,0,0,0,0,0.0,186,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,94019,0,1,2,0.0,0,-94,385,479,67,True,0
Ramón Sosa,MID,Nott'm Forest,0.8,0,0,4,0,0.6,620,0.00,0.00,0.00,0.63,294,0,0,0.2,1.0,2025-04-01T19:00:00Z,4,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,6570,0,0,1,0.0,1,-58,99,157,55,True,0
Rasmus Højlund,FWD,Man Utd,2.5,0,0,5,0,13.1,375,0.03,0.06,0.03,0.31,294,0,0,2.9,3.0,2025-04-01T19:00:00Z,45,0,0,0,0,0,0,0,False,16,0,0,0,0,30,0,126426,0,0,1,13.0,1,5639,11863,6224,69,False,0
Rayan Aït-Nouri,DEF,Wolves,3.3,0,0,27,1,36.5,533,0.17,0.17,0.00,0.79,295,0,0,5.4,13.8,2025-04-01T18:45:00Z,81,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,988935,1,0,1,4.0,6,-107571,41538,149109,48,True,0
Raúl Jiménez,FWD,Fulham,3.5,0,0,11,0,3.5,252,0.02,0.10,0.08,2.24,291,2,0,3.6,10.8,2025-04-01T18:45:00Z,76,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,751307,1,1,2,22.0,2,-129965,17654,147619,55,False,0
Reece James,DEF,Chelsea,1.2,0,0,0,0,0.0,172,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,105854,0,,,0.0,0,3199,12419,9220,48,True,0
Reiss Nelson,MID,Fulham,0.0,0,0,0,0,0.0,10,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,5515,0,1,2,0.0,0,-33,14,47,50,False,0
Remi Matthews,GK,Crystal Palace,0.5,0,0,0,0,0.0,209,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,57561,0,,,0.0,0,-3956,272,4228,39,False,0
Remy Rees-Dottin,FWD,Bournemouth,0.5,0,0,0,0,0.0,707,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,8125,0,,,0.0,0,-363,258,621,45,True,0
Renato Palma Veiga,MID,Chelsea,0.0,0,0,0,0,0.0,184,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,13338,0,,,0.0,0,-241,0,241,44,True,0
Rhys Williams,DEF,Liverpool,0.0,0,0,0,0,0.0,334,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,5165,0,,,0.0,0,-19,0,19,40,True,0
Ricardo Barbosa Pereira,DEF,Leicester,-0.2,0,0,0,0,0.0,302,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,7901,0,,,0.0,0,26,100,74,41,False,0
Riccardo Calafiori,DEF,Arsenal,0.0,0,0,0,0,0.0,578,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,147123,0,1,2,0.0,0,-4904,1596,6500,58,True,0
Richarlison de Andrade,FWD,Spurs,-0.2,0,0,0,0,0.0,497,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,39394,0,,,0.0,0,-318,51,369,68,False,0
Rico Henry,DEF,Brentford,0.0,0,0,0,0,0.0,92,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,2864,0,,,0.0,0,-11,35,46,43,False,0
Rico Lewis,DEF,Man City,1.2,0,0,0,0,0.0,355,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,450302,0,,,0.0,0,-14150,18499,32649,43,True,0
Robert Sánchez,GK,Chelsea,4.5,0,0,0,0,0.0,185,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,745655,0,,,0.0,0,-30377,15325,45702,45,True,0
Robin Olsen,GK,Aston Villa,3.5,0,0,0,0,0.0,51,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,16713,0,,,0.0,0,1516,2221,705,45,False,0
Rob Holding,DEF,Crystal Palace,0.0,0,0,0,0,0.0,202,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,7226,0,,,0.0,0,-69,0,69,42,False,0
Rodrigo 'Rodri' Hernandez,MID,Man City,0.0,0,0,0,0,0.0,360,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,86666,0,,,0.0,0,-180,70,250,62,True,0
Rodrigo Bentancur,MID,Spurs,0.5,0,0,0,0,0.0,480,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,6,0,0,0,0,30,0,14009,0,,,0.0,0,-90,179,269,49,False,0
Rodrigo Martins Gomes,MID,Wolves,0.0,0,0,0,0,0.0,563,0.00,0.00,0.00,0.00,295,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,19,0,0,0,0,30,0,7434,0,0,1,0.0,0,-98,83,181,51,True,0
Rodrigo Muniz Carvalho,FWD,Fulham,3.8,0,0,23,0,0.3,251,0.00,0.54,0.54,0.07,291,0,1,6.0,29.4,2025-04-01T18:45:00Z,13,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,174590,0,1,2,30.0,5,-652,5255,5907,55,False,0
Romain Esse,MID,Crystal Palace,1.0,0,0,0,0,0.0,730,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,17,0,0,0,0,30,0,8480,0,,,0.0,0,-469,445,914,47,False,0
Romain Faivre,MID,Bournemouth,0.0,0,0,0,0,0.0,66,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,583,0,,,0.0,0,-1,0,1,50,True,0
Roman Dixon,DEF,Everton,-1.0,0,0,0,0,0.0,627,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,12,0,0,0,0,30,0,8609,0,,,0.0,0,-79,50,129,40,False,0
Romelu Lukaku Bolingoli,FWD,Chelsea,0.0,0,0,0,0,0.0,175,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,20543,0,,,0.0,0,-32,0,32,63,True,0
Roméo Lavia,MID,Chelsea,0.8,0,0,0,0,0.0,174,0.00,0.00,0.00,0.00,296,0,0,0.0,0.0,2025-04-03T19:00:00Z,0,0,0,0,0,0,0,0,False,18,0,0,0,0,30,0,46104,0,,,0.0,0,-355,300,655,45,True,0
Ronnie Edwards,DEF,Southampton,0.0,0,0,0,0,0.0,460,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,25723,0,,,0.0,0,-813,0,813,39,True,0
Ross Barkley,MID,Aston Villa,0.0,0,0,0,0,0.0,29,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,5,0,0,0,0,30,0,25496,0,,,0.0,0,-151,20,171,52,False,0
Ross Stewart,FWD,Southampton,-0.2,0,0,0,0,0.0,473,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,181342,0,,,0.0,0,-11113,3154,14267,44,True,0
Ruairi McConville,DEF,Brighton,0.0,0,0,0,0,0.0,681,0.00,0.00,0.00,0.00,293,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,2,0,0,0,0,30,0,1461,0,,,0.0,0,-26,0,26,40,True,0
Ruben Filipe Marques Diogo Amorim,AM,Man Utd,6.2,0,0,0,0,0.0,745,0.00,0.00,0.00,0.00,294,0,0,0.0,0.0,2025-04-01T19:00:00Z,0,0,0,0,1,0,0,0,False,16,0,0,0,0,30,0,31308,0,0,1,0.0,0,-2151,2634,4785,8,False,0
Ruud van Nistelrooij,AM,Leicester,-0.5,0,0,0,0,0.0,754,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,13,0,0,0,0,30,0,1052,0,,,0.0,0,-503,68,571,5,False,0
Ryan Christie,MID,Bournemouth,1.8,0,0,0,0,0.0,63,0.00,0.00,0.00,0.00,292,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,10,0,0,0,0,30,0,24121,0,,,0.0,0,-555,1316,1871,49,True,0
Ryan Fraser,MID,Southampton,-0.5,0,0,0,0,0.0,397,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,2520,0,,,0.0,0,-49,5,54,48,True,0
Ryan Gravenberch,MID,Liverpool,2.0,0,0,0,0,0.0,323,0.00,0.00,0.00,0.00,297,0,0,0.0,0.0,2025-04-02T19:00:00Z,0,0,0,0,0,0,0,0,False,8,0,0,0,0,30,0,79875,0,,,0.0,0,-3540,1051,4591,50,True,0
Ryan Manning,DEF,Southampton,0.2,0,0,0,0,0.0,467,0.00,0.00,0.00,0.00,300,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,7,0,0,0,0,30,0,6536,0,,,0.0,0,-255,64,319,43,True,0
Ryan Sessegnon,DEF,Fulham,3.5,1,0,8,0,10.5,579,0.07,0.17,0.10,0.07,291,0,0,4.9,17.0,2025-04-01T18:45:00Z,13,0,0,0,0,0,0,0,False,1,0,0,0,0,30,0,23560,0,1,2,21.0,4,3849,5694,1845,41,False,0
Ryan Trevitt,MID,Brentford,0.0,0,0,0,0,0.0,602,0.00,0.00,0.00,0.00,299,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,15,0,0,0,0,30,0,5413,0,,,0.0,0,-115,0,115,44,False,0
Ryan Yates,MID,Nott'm Forest,2.8,1,0,22,1,11.3,449,0.01,0.05,0.04,1.66,294,0,0,6.2,45.8,2025-04-01T19:00:00Z,90,0,0,0,0,0,0,0,False,14,0,0,0,0,30,0,15085,1,0,1,5.0,6,-195,139,334,48,True,0
Rúben Gato Alves Dias,DEF,Man City,1.5,0,0,0,0,0.0,361,0.00,0.00,0.00,0.00,298,0,0,0.0,0.0,2025-04-02T18:45:00Z,0,0,0,0,0,0,0,0,False,11,0,0,0,0,30,0,280919,0,,,0.0,0,11899,17535,5636,54,True,0
Salah-Eddine Oulad M'hand,MID,Arsenal,0.5,0,0,0,0,0.0,638,0.00,0.00,0.00,0.00,291,0,0,0.0,0.0,2025-04-01T18:45:00Z,0,0,0,0,0,0,0,0,False,9,0,0,0,0,30,0,1724,0,1,2,0.0,0,-9,43,52,45,True,0
